p1,p2,count
243,472,0.0006898825491408726
243,388,0.0009602078967184291
243,630,0.006737930081371767
243,318,0.0014338462688365493
243,248,0.00047025036697730214
243,258,0.0018268615086372625
243,278,0.0012781899782137731
243,618,0.0009754666516728487
243,270,0.0067762859997069665
243,304,0.0014579138220690798
243,260,0.0016529755164450028
243,450,0.0005466856504532249
243,494,0.001111771394360549
243,280,0.0015096110475396724
243,268,0.0001539056080923604
243,298,0.00029919465440019844
243,334,9.870424134568828e-05
243,368,0.0001498493396861982
243,484,1.24799963568947e-05
243,532,0.00036341233491377355
243,608,7.277338585895743e-05
243,624,0.000131041144841825
243,628,0.0005808683200865032
244,550,0.00040392419855518396
244,551,0.00013464139951839465
245,551,0.0018971329515905782
245,377,0.0030505215658732333
245,389,0.0021502536780481007
245,397,0.0002716785300322707
245,265,0.0001400417115079818
245,315,3.5900918025461705e-05
245,375,0.00015335294630455118
245,459,3.727998226455626e-05
245,549,0.00025360153462131976
245,559,1.5461023169898674e-05
245,593,6.0858767465747934e-05
245,601,2.7423633034399665e-05
245,268,0.0002541711866648225
245,368,0.0017204039523827071
245,550,0.0011153427229833501
245,248,0.0038230619287789305
245,258,0.00317602281542794
245,278,0.00010735214711096674
245,298,7.479866360004961e-05
245,388,0.0003998266156869797
245,472,0.00012292440615064434
245,552,0.00020890957248749395
245,572,0.0002476883488164274
245,578,2.160165541100537e-05
245,588,0.00023366273241880734
245,618,4.9380265563943935e-05
245,630,0.0009688998816445123
248,268,0.00014914103628836252
248,258,0.0025300942149974652
248,630,0.0005367009889461675
248,278,4.6008063047557176e-05
248,572,4.953766976328547e-05
248,618,4.9380265563943935e-05
248,389,0.000669543580558475
248,543,0.00014914103628836252
248,593,2.0286255821915977e-05
248,601,2.7423633034399665e-05
249,265,0.0001400417115079818
249,550,0.0008759892581685854
258,618,0.00014808035590742292
258,630,0.0007404017795371147
258,572,4.953766976328547e-05
258,389,0.0011381111267490852
258,601,1.3711816517199832e-05
260,630,0.0022280828844746005
260,572,0.00040993599178469354
260,636,0.0006840723403767168
260,634,0.00012634460688339046
260,608,0.0007044964202759098
260,280,5.982016456288228e-05
260,318,2.8854008266761812e-05
260,450,9.653274627718877e-05
260,532,6.056872248562893e-05
260,586,0.0003682549529744019
260,601,0.0002771745885725886
260,365,0.00015838823168250852
260,389,0.0004732796363967987
260,355,0.00012634460688339046
260,359,0.0007741087542995188
260,629,0.0001895169103250857
260,391,0.00025931132342228236
260,293,5.2024908343585375e-05
260,471,0.0001691487276867117
260,479,6.642969301549411e-05
260,591,0.00021843469078316671
263,551,0.00040239531580566466
263,368,0.0014555363085727562
263,276,0.00010059882895141616
263,270,0.00042557975343413766
263,618,2.4690132781971967e-05
264,270,0.0013013875707837677
264,268,0.0001657544851581403
264,588,0.0003315089703162806
264,579,0.000682953431595312
264,299,0.00028663276711018927
265,551,0.0009102711248018817
265,389,0.0008705068230400669
265,397,0.00035013834963316167
265,368,0.002468977749239638
265,268,7.00208557539909e-05
265,426,0.00018773200694715964
265,366,7.00208557539909e-05
265,618,9.876053112788787e-05
268,550,0.0011673751502548466
268,572,0.0001539056080923604
268,551,0.0003078112161847208
270,304,0.0006480420699862832
270,278,7.668010507926196e-05
270,318,0.0002596860744008563
270,388,9.995665392174492e-05
270,450,6.435516418479251e-05
270,572,0.00029722601857971284
270,618,2.4690132781971967e-05
270,630,0.0009688998816445123
270,579,0.0017297706600658538
270,389,0.0012374168983420482
270,293,0.000416199266748683
270,357,4.432557898589489e-05
270,365,4.7607964120406645e-05
270,591,4.368693815663335e-05
270,601,6.855908258599916e-05
276,280,0.00047073864568973123
276,374,0.0008565414298707693
276,368,4.030958103135219e-05
276,384,0.00016123832412540877
276,424,8.061916206270438e-05
276,568,7.887127432760014e-05
276,525,0.0010970011899809591
276,389,0.00045563458197616947
276,629,8.061916206270438e-05
276,627,8.061916206270438e-05
276,391,0.00012092874309405658
276,375,5.111764876818373e-05
278,618,0.0006516197834816146
278,630,0.0006022642468797385
278,368,4.6008063047557176e-05
278,628,5.218568351639009e-05
278,550,1.5336021015852392e-05
278,568,1.5336021015852392e-05
278,374,1.5336021015852392e-05
278,280,2.991008228144114e-05
278,318,2.8854008266761812e-05
278,389,0.0018028348557505166
278,551,6.134408406340957e-05
278,593,0.0001068668305133051
278,391,3.0672042031704784e-05
280,368,0.00026948966881196277
280,624,0.0002563818818256198
280,630,0.00011964032912576457
280,334,0.00015254174290766064
280,628,0.0004208313099113588
280,374,0.00020895074756069955
280,366,0.0002569964612995953
280,384,2.991008228144114e-05
280,318,2.8854008266761812e-05
280,389,0.005018736407215352
280,551,8.973024684432342e-05
280,543,5.982016456288228e-05
280,493,5.982016456288228e-05
280,315,0.00013162200061380569
280,371,0.00024653733449373497
280,393,0.00018719872699224515
280,375,0.00026048822473827174
280,391,2.991008228144114e-05
280,629,0.0002779482564387361
293,299,0.0011766654015396842
293,595,0.0008805653093707829
293,579,0.0025699733342837636
293,609,0.00036417435840509763
293,479,0.0012997842909660646
293,573,0.00016892135158788838
293,543,5.2024908343585375e-05
293,601,0.00013147344972157043
293,357,2.2162789492947446e-05
293,493,2.2349143667078138e-05
293,577,0.0023920316963303915
293,603,3.85834431408095e-05
293,448,0.0012121999437267306
293,524,0.0011342979250842358
293,572,0.00046573693651196847
293,550,5.2024908343585375e-05
293,630,0.00031214945006151226
293,618,4.9380265563943935e-05
298,630,0.0012103452522583508
298,450,7.479866360004961e-05
298,573,0.00036406618930091605
298,357,0.00014959732720009922
299,579,0.00017572223063951571
299,550,0.00024175656390409798
304,630,0.00037077052758690936
304,357,0.0009393373173650034
304,389,7.415410551738186e-05
304,493,2.2349143667078138e-05
308,572,3.187966755413947e-05
308,389,0.0002231576728789763
308,403,0.0002588630768633215
308,551,9.563900266241842e-05
308,541,0.00033694495769706173
315,389,0.0008914858752659383
315,573,3.5900918025461705e-05
315,493,3.5900918025461705e-05
315,368,3.5900918025461705e-05
315,578,0.00014360367210184682
315,624,0.0002715041851286664
315,628,5.741455951014701e-05
318,618,2.8854008266761812e-05
318,334,2.8854008266761812e-05
318,630,0.00039575803419623516
318,628,2.1513641484685306e-05
318,389,8.656202480028544e-05
318,579,2.8854008266761812e-05
318,601,1.3711816517199832e-05
322,384,9.148499682760978e-05
322,374,0.0011047064321154214
322,389,0.0003659399873104391
322,391,0.0008628720504245907
322,565,0.00045742498413804884
334,386,0.0002920442002676033
334,366,0.0003048545325837661
334,428,0.00020616593439751126
334,588,0.00016450706890948046
334,406,1.6450706890948046e-05
334,384,0.0001763380856661401
334,608,1.6450706890948046e-05
334,586,9.206373824360048e-05
334,618,4.9380265563943935e-05
334,628,2.1513641484685306e-05
334,389,0.0010049633051513302
334,371,6.580282756379218e-05
334,375,0.00026674236644584794
334,629,1.6450706890948046e-05
334,621,1.6450706890948046e-05
334,369,0.00013160565512758437
334,627,4.935212067284414e-05
334,359,6.580282756379218e-05
334,391,1.6450706890948046e-05
341,513,5.108789706900988e-05
341,549,0.0008648183487257087
341,550,0.0012213234131620509
341,552,0.0005710828361820176
341,484,0.00021449576135007208
355,357,0.000957702457257307
355,359,0.0024124878469335706
355,389,0.00010421010247718258
355,629,0.000977508891497573
355,577,0.0003126303074315477
355,525,0.00016555957519263375
355,559,4.638306950969602e-05
355,627,0.0004497321828236184
355,478,0.0009173353215812313
355,428,0.00010421010247718258
355,384,0.000337111635438538
355,456,0.0018310828427385616
355,608,0.0011544742211208117
355,634,0.00019242990581845771
357,527,0.00011081394746473721
357,579,2.2162789492947446e-05
357,389,0.0009636583341290613
357,469,2.2162789492947446e-05
357,543,0.00011081394746473721
357,573,0.0005167834691389532
357,629,0.00044750327959382197
357,359,0.0005400308383477183
357,627,0.00019081235805180435
357,471,0.0001691487276867117
357,479,6.642969301549411e-05
357,513,6.781884045049268e-05
357,525,0.00016555957519263375
357,428,0.0016896980687300454
357,628,8.800200996352765e-05
357,630,0.002393003538300773
357,450,0.0001751691116495297
357,484,0.00012888835026331582
357,624,7.708586519635115e-05
357,478,0.0005891460696442907
357,388,2.2162789492947446e-05
357,532,6.648836847884233e-05
357,608,0.00014554677171791486
359,627,0.0019904762549539106
359,423,0.001110987036004934
359,369,0.0002687848910787384
359,525,0.0004966787255779012
359,591,8.73738763132667e-05
359,609,0.00041770709091641076
359,428,6.851934110808725e-05
359,456,0.0009632477762648872
359,608,0.004953753533348305
359,634,0.0007537127521889598
359,636,0.00020555802332426177
359,446,0.0004144015252502911
359,630,6.851934110808725e-05
359,374,0.000274077364432349
359,384,0.00015526768864090364
359,426,4.769029543917785e-05
359,478,5.561054574138899e-05
365,377,0.00014282389236121992
365,459,0.00021738385689033243
365,389,0.0005543312277199573
365,393,4.7607964120406645e-05
365,601,0.00015006319430961262
365,609,0.00041770709091641076
365,368,9.521592824081329e-05
365,630,4.7607964120406645e-05
365,572,0.00019622097341026308
366,406,0.00010744604989238958
366,380,0.00010744604989238958
366,550,0.00010744604989238958
366,384,0.0007701317824233033
366,374,0.0003640226827825964
366,386,0.00017482555484405257
366,389,0.003759322390330608
366,375,0.001738989932910284
366,629,0.00010744604989238958
366,621,0.00026968527806979346
366,393,0.0003223381496771687
368,618,0.0011902520025177535
368,550,0.0005993973587447928
368,426,0.0005790619986387989
368,374,0.0001498493396861982
368,572,0.0001498493396861982
368,624,0.00016380143105228126
368,628,2.1513641484685306e-05
368,377,0.0013424685759473643
368,551,0.003786380013240104
368,593,0.0007054237958107159
368,389,0.003201410080095355
368,397,0.0009726944779562622
368,393,0.00039322161177701004
368,403,0.00019510374175504253
368,459,0.0005591997339683439
368,541,0.00038403208626103827
369,391,0.0035849988429352353
369,389,0.0001343924455393692
369,627,0.0006280434280299169
369,565,0.001041092541002678
369,621,5.4079742725801294e-05
369,629,0.000248038174157295
369,384,0.0023949149177626347
369,380,0.0014772174669331285
369,406,0.0018571515904935363
369,456,0.0002687848910787384
369,386,0.0003441831113522323
369,374,7.456529149890863e-05
369,608,0.00014554677171791486
371,389,0.0034548786424671617
371,375,0.00015335294630455118
371,629,0.000248038174157295
371,588,0.0001867171699308527
371,618,0.00023609743549479664
371,380,0.00038803097973992334
371,384,0.0001867171699308527
371,374,7.456529149890863e-05
371,624,3.276028621045625e-05
374,384,7.456529149890863e-05
374,380,0.0004473917489934518
374,388,0.0003728264574945431
374,424,0.0008541987519829737
374,375,0.002387975865074755
374,389,0.0004473917489934518
374,391,0.0009417919349696733
374,629,7.456529149890863e-05
374,565,0.0013310868144142218
374,541,8.534046361356405e-05
374,621,5.4079742725801294e-05
375,389,0.004197548345028136
375,627,0.00010223529753636746
375,629,0.0003578235413772861
375,621,0.0004748693087017414
375,391,0.00025142245629484474
375,393,0.00023593296706620604
375,384,0.0009523781003886326
375,380,0.0009138041072999785
375,386,0.0008688077034801347
375,588,5.111764876818373e-05
375,406,5.111764876818373e-05
375,550,0.00020447059507273493
375,388,0.0005622941364500211
375,568,0.0003622131437279352
375,628,2.1513641484685306e-05
377,551,0.009114493578141973
377,389,0.002053781328816268
377,459,0.0007066907436683056
377,393,7.8644322355402e-05
377,403,0.00019510374175504253
377,550,0.0037686843444163175
377,586,0.0014830546937909337
377,618,4.9380265563943935e-05
380,384,0.0015815936824408005
380,386,0.000883662317177696
380,456,0.0002013138098090706
380,406,0.0005925946813983451
380,628,2.1513641484685306e-05
380,389,0.0017561316981769023
380,629,0.0009813833593184961
380,391,0.0004955223397799513
380,621,5.4079742725801294e-05
380,627,5.62165228529523e-05
384,386,0.000765081819876344
384,406,0.00046580306592271085
384,456,0.00038816922160225906
384,628,4.302728296937061e-05
384,389,0.001817143531744743
384,391,0.0010542201258644723
384,629,0.0018309883429582104
384,627,0.00023290153296135543
384,565,0.0007382606266116638
384,621,0.00010815948545160259
386,618,5.965524375078248e-05
386,588,3.496511096881052e-05
386,389,0.0007665163611391345
386,629,6.993022193762103e-05
386,393,3.496511096881052e-05
386,621,8.904485369461181e-05
386,391,0.00013303462095910407
388,550,0.00019991330784348984
388,552,9.995665392174492e-05
388,403,9.995665392174492e-05
388,549,0.00019991330784348984
389,593,0.0035289744475361868
389,629,0.002670066720300003
389,459,0.0007942948166880833
389,551,0.00034693502951340825
389,393,0.0009599107383107242
389,579,0.00017346751475670412
389,541,0.0013339235361285468
389,621,0.0011581311704004275
389,391,0.0004903475499514677
389,397,7.002937346979269e-05
389,479,6.642969301549411e-05
389,493,2.2349143667078138e-05
389,513,6.781884045049268e-05
389,543,0.000369829172298168
389,559,0.0002473763707183788
389,601,0.000164541798206398
389,603,3.85834431408095e-05
389,618,0.004108110821050852
389,624,0.0007400584640388833
389,628,0.0032809405687059395
389,472,0.000878256668252783
389,630,0.0016627699406713287
389,428,0.0001897152275065632
389,484,1.24799963568947e-05
389,524,3.8506178333956916e-05
389,532,6.056872248562893e-05
389,568,0.0003943563716380007
389,572,0.00029722601857971284
389,578,0.00032402483116508057
389,586,0.0011968285971668063
391,621,0.00020622899544189615
391,629,0.0004441771941378821
391,565,0.0010556168832378868
391,406,9.806950999029355e-05
393,459,0.00011592430461995827
393,593,7.8644322355402e-05
397,551,7.002937346979269e-05
403,593,0.00025596250922079047
403,551,0.00039020748351008505
403,513,0.00013563768090098536
403,543,4.1092130255351995e-05
403,559,1.5461023169898674e-05
403,586,0.0005853112252651275
403,426,0.00033817462807257605
403,580,0.00047321972614674244
403,472,6.146220307532217e-05
403,550,0.0003528291629888827
403,572,9.907533952657094e-05
406,629,0.0005925946813983451
406,593,2.0286255821915977e-05
423,591,8.73738763132667e-05
424,525,0.001220421008968566
426,630,0.00023845147719588923
426,541,0.0002468180438708273
426,543,8.218426051070399e-05
426,593,4.0572511643831954e-05
428,578,0.0001897152275065632
428,441,0.0004377961883170106
428,627,0.00039351565997066616
446,608,0.0005615910362690897
446,527,0.00020802213227558744
448,524,0.00018301555483311795
448,513,0.00010600319816520413
448,579,0.00010600319816520413
448,479,0.00023886258419619235
448,595,0.00027850095634140103
450,630,0.0009338643644540164
450,572,8.171525185568174e-05
450,532,0.000978572836368466
450,636,0.00033463664009599577
450,471,6.765949107468468e-05
456,608,7.277338585895743e-05
456,634,0.00019242990581845771
456,627,0.0020010764910455203
456,559,3.092204633979735e-05
459,551,3.727998226455626e-05
459,593,3.727998226455626e-05
459,618,0.00028516044245066916
471,479,0.0002681783681803576
471,573,3.382974553734234e-05
471,591,3.382974553734234e-05
471,525,0.00016555957519263375
471,601,1.3711816517199832e-05
471,478,0.00028036981916948966
471,572,6.765949107468468e-05
471,608,0.00047047006069108694
471,630,3.382974553734234e-05
472,580,6.146220307532217e-05
472,550,6.146220307532217e-05
472,543,0.00012292440615064434
472,479,0.00013285938603098822
472,559,1.5461023169898674e-05
472,601,1.3711816517199832e-05
478,627,0.00016804359144729358
478,577,0.00016683163722416698
479,543,0.00026571877206197644
479,493,0.0002446051043663789
479,579,0.00019928907904648231
479,573,0.0007244939907113293
479,577,0.0023920316963303915
479,595,6.899910327047875e-05
479,601,1.3711816517199832e-05
479,550,0.00013285938603098822
479,572,0.00023193472555755918
479,578,8.640662164402148e-05
484,550,7.487997814136821e-05
484,552,0.00042106951055470386
484,630,2.49599927137894e-05
484,578,1.24799963568947e-05
484,549,0.0004657614726885297
484,573,9.98399708551576e-05
493,543,0.00014923169151193842
493,573,5.478491111743695e-05
493,559,3.7810166836976816e-05
493,523,0.00033978008981838225
493,517,7.396964163662238e-05
493,549,2.2349143667078138e-05
493,579,4.4698287334156276e-05
493,578,6.555245448908889e-05
493,550,0.00015644400566954697
493,552,2.2349143667078138e-05
493,554,2.2349143667078138e-05
493,618,2.2349143667078138e-05
493,628,2.2349143667078138e-05
493,624,3.276028621045625e-05
494,630,0.00047560836450803967
513,609,6.781884045049268e-05
513,550,0.0005562856843403608
513,580,6.781884045049268e-05
517,573,3.2435767450358814e-05
517,550,0.0004645844817258982
517,578,5.1620497969544245e-05
523,577,9.393950948052276e-05
523,551,0.0005636370568831365
524,550,3.8506178333956916e-05
524,579,7.701235666791383e-05
524,595,0.00010349865490571812
525,608,0.0003311191503852675
532,630,0.0007268246698275471
541,543,0.0002117730574824801
541,593,2.8446821204521354e-05
541,630,1.4223410602260677e-05
541,628,8.605456593874122e-05
543,573,0.00015571215821641478
543,559,0.00021604252978544802
543,551,4.1092130255351995e-05
543,578,0.00033295940317613345
543,588,0.00012327639076605598
543,550,0.0008048425957977546
549,559,1.5461023169898674e-05
549,603,0.0001929172157040475
549,550,0.0026793243250621294
549,552,0.004580419108954311
549,554,0.001262615155039191
549,578,0.0003616098116763466
550,580,0.001892835442141748
550,618,0.0007550385915417093
550,552,0.003226512822356871
550,554,0.0003777060428982757
550,572,0.0001981506790531419
550,578,6.480496623301612e-05
550,588,0.000700988197256422
550,590,0.0002669160355639264
550,551,0.012600482535974086
550,559,0.0005383614410276668
550,573,0.0013583379539500058
550,601,0.00010969453213759866
550,603,0.000231500658844857
551,552,0.001388790578260933
551,572,9.907533952657094e-05
551,580,0.0005562319687833999
551,618,0.00017283092947380376
552,554,0.0005866156153857697
552,578,6.480496623301612e-05
552,559,4.638306950969602e-05
552,603,3.85834431408095e-05
554,603,0.0006092067017431327
559,573,4.7896790620257485e-05
559,627,1.5461023169898674e-05
559,578,0.00021009480700321086
559,588,9.276613901939204e-05
559,590,3.092204633979735e-05
559,618,1.5461023169898674e-05
568,628,0.0004230533047338271
568,593,0.00017802880447711627
568,629,0.0003154850973104006
572,630,0.001311292867263271
572,636,0.0001053104431126181
572,618,0.00012360806810920137
572,601,0.00018974845884145593
572,579,9.907533952657094e-05
572,573,0.0002801241162667862
573,579,9.730730235107645e-05
573,595,3.4499551635239376e-05
573,578,0.0001405106131730872
573,630,0.00029192190705322935
573,624,6.55205724209125e-05
577,588,0.000700988197256422
578,624,3.276028621045625e-05
578,579,2.160165541100537e-05
579,609,0.00017572223063951571
579,595,3.4499551635239376e-05
579,601,2.7423633034399665e-05
579,588,0.0005271666919185472
579,618,4.9380265563943935e-05
579,630,0.00019377997632890248
580,590,0.00020578700108683155
586,630,0.0005523824294616029
586,593,0.00018412747648720095
586,621,0.00010815948545160259
588,593,2.0286255821915977e-05
588,629,8.267939138576501e-05
591,601,1.3711816517199832e-05
591,608,0.0003785819529553908
591,630,0.00013106081446990003
593,629,0.00041339695692882504
593,618,0.00023636044492124372
593,630,4.0572511643831954e-05
593,628,2.1513641484685306e-05
601,630,0.0003446099580181007
601,624,6.55205724209125e-05
608,634,0.0013050235760449476
608,630,7.277338585895743e-05
608,636,0.00031286509176591275
608,609,0.0018258417475022248
608,627,0.0004366403151537446
618,630,0.00036661090580270624
618,628,7.089390704862924e-05
618,624,2.4690132781971967e-05
624,628,0.00011881485214919747
627,629,5.62165228529523e-05
627,628,7.77301643376376e-05
627,630,0.00024999649918185476
627,634,0.00019242990581845771
628,630,0.0007534490608641898
628,634,0.00019242990581845771
628,629,0.0008120306214789172
629,630,0.0002764593677146675
630,636,0.0006106510460551354
630,634,0.00019242990581845771
